reg;clage_vacsi;jour;n_dose1;n_dose2;n_cum_dose1;n_cum_dose2
11;79;2021-02-13;619;298;67241;5773
11;79;2021-02-14;45;78;67286;5851
11;79;2021-02-15;678;2960;67964;8811
11;79;2021-02-16;715;3281;68679;12092
11;79;2021-02-17;714;3430;69393;15522
11;79;2021-02-18;943;3773;70336;19295
11;79;2021-02-19;1183;3208;71519;22503
11;79;2021-02-20;305;1153;71824;23656
11;79;2021-02-21;84;224;71908;23880
11;79;2021-02-22;724;2949;72632;26829
11;79;2021-02-23;858;3223;73490;30052
11;79;2021-02-24;838;3041;74328;33093
11;79;2021-02-25;954;3098;75282;36191
11;79;2021-02-26;1224;3036;76506;39227
11;79;2021-02-27;315;1056;76821;40283
11;79;2021-02-28;19;164;76840;40447
11;79;2021-03-01;1431;2646;78271;43093
11;79;2021-03-02;2163;2966;80434;46059
11;79;2021-03-03;2630;2863;83064;48922
11;79;2021-03-04;3431;2891;86495;51813
11;79;2021-03-05;3899;2947;90394;54760
11;79;2021-03-06;8505;841;98899;55601
11;79;2021-03-07;7583;144;106482;55745
11;79;2021-03-08;2617;1981;109099;57726
11;79;2021-03-09;3833;2209;112932;59935
11;79;2021-03-10;3860;2157;116792;62092
11;79;2021-03-11;4351;2240;121143;64332
11;79;2021-03-12;4846;2014;125989;66346
11;79;2021-03-13;4969;529;130958;66875
11;79;2021-03-14;2045;90;133003;66965
11;79;2021-03-15;4476;638;137479;67603
11;79;2021-03-16;5249;669;142728;68272
11;79;2021-03-17;5236;626;147964;68898
11;79;2021-03-18;5828;703;153792;69601
11;79;2021-03-19;5907;761;159699;70362
11;79;2021-03-20;2922;241;162621;70603
11;79;2021-03-21;448;51;163069;70654
11;79;2021-03-22;4030;784;167099;71438
11;79;2021-03-23;4884;997;171983;72435
11;79;2021-03-24;4552;937;176535;73372
11;79;2021-03-25;5169;821;181704;74193
11;79;2021-03-26;4644;937;186348;75130
11;79;2021-03-27;2096;251;188444;75381
11;79;2021-03-28;467;66;188911;75447
11;79;2021-03-29;2067;1673;190978;77120
11;79;2021-03-30;2618;2613;193596;79733
11;79;2021-03-31;2365;3404;195961;83137
11;79;2021-04-01;2364;5217;198325;88354
11;79;2021-04-02;2046;5859;200371;94213
11;79;2021-04-03;960;5842;201331;100055
11;79;2021-04-04;289;2012;201620;102067
11;79;2021-04-05;318;283;201938;102350
11;79;2021-04-06;1561;4293;203499;106643
11;79;2021-04-07;2023;4279;205522;110922
11;79;2021-04-08;2140;4285;207662;115207
11;79;2021-04-09;2169;4258;209831;119465
11;80;2020-12-27;7;0;7;0
11;80;2020-12-28;1;0;8;0
11;80;2020-12-29;45;0;53;0
11;80;2020-12-30;42;0;95;0
11;80;2020-12-31;30;0;125;0
11;80;2021-01-01;2;0;127;0
11;80;2021-01-02;7;0;134;0
11;80;2021-01-03;0;0;134;0
11;80;2021-01-04;58;0;192;0
11;80;2021-01-05;250;0;442;0
11;80;2021-01-06;163;0;605;0
11;80;2021-01-07;644;0;1249;0
11;80;2021-01-08;661;0;1910;0
11;80;2021-01-09;112;0;2022;0
11;80;2021-01-10;104;0;2126;0
11;80;2021-01-11;449;0;2575;0
11;80;2021-01-12;766;0;3341;0
11;80;2021-01-13;831;0;4172;0
11;80;2021-01-14;809;0;4981;0
11;80;2021-01-15;865;0;5846;0
11;80;2021-01-16;281;5;6127;5
11;80;2021-01-17;98;1;6225;6
11;80;2021-01-18;3597;16;9822;22
11;80;2021-01-19;5933;32;15755;54
11;80;2021-01-20;7674;22;23429;76
11;80;2021-01-21;10030;26;33459;102
11;80;2021-01-22;6678;45;40137;147
11;80;2021-01-23;2096;4;42233;151
11;80;2021-01-24;473;0;42706;151
11;80;2021-01-25;3633;59;46339;210
11;80;2021-01-26;5867;173;52206;383
11;80;2021-01-27;8411;149;60617;532
11;80;2021-01-28;10297;483;70914;1015
11;80;2021-01-29;6666;418;77580;1433
11;80;2021-01-30;2075;26;79655;1459
11;80;2021-01-31;265;14;79920;1473
11;80;2021-02-01;3234;231;83154;1704
11;80;2021-02-02;3870;477;87024;2181
11;80;2021-02-03;3968;553;90992;2734
11;80;2021-02-04;4142;620;95134;3354
11;80;2021-02-05;4194;479;99328;3833
11;80;2021-02-06;1550;94;100878;3927
11;80;2021-02-07;214;86;101092;4013
11;80;2021-02-08;2718;710;103810;4723
11;80;2021-02-09;3368;2581;107178;7304
11;80;2021-02-10;3602;4143;110780;11447
11;80;2021-02-11;4148;5566;114928;17013
11;80;2021-02-12;3721;2544;118649;19557
11;80;2021-02-13;937;491;119586;20048
11;80;2021-02-14;68;77;119654;20125
11;80;2021-02-15;1060;3604;120714;23729
11;80;2021-02-16;1322;5192;122036;28921
11;80;2021-02-17;1611;7513;123647;36434
11;80;2021-02-18;2356;9829;126003;46263
11;80;2021-02-19;2495;5933;128498;52196
11;80;2021-02-20;522;1668;129020;53864
11;80;2021-02-21;122;367;129142;54231
11;80;2021-02-22;1148;3728;130290;57959
11;80;2021-02-23;1490;4324;131780;62283
11;80;2021-02-24;1434;4303;133214;66586
11;80;2021-02-25;1534;4599;134748;71185
11;80;2021-02-26;2152;4249;136900;75434
11;80;2021-02-27;466;1542;137366;76976
11;80;2021-02-28;37;241;137403;77217
11;80;2021-03-01;2400;3379;139803;80596
11;80;2021-03-02;3729;4235;143532;84831
11;80;2021-03-03;4521;4577;148053;89408
11;80;2021-03-04;5872;5003;153925;94411
11;80;2021-03-05;6366;4391;160291;98802
11;80;2021-03-06;13029;1262;173320;100064
11;80;2021-03-07;11511;232;184831;100296
11;80;2021-03-08;3829;2934;188660;103230
11;80;2021-03-09;5946;3036;194606;106266
11;80;2021-03-10;6198;3424;200804;109690
11;80;2021-03-11;7051;3885;207855;113575
11;80;2021-03-12;7683;3505;215538;117080
11;80;2021-03-13;7379;779;222917;117859
11;80;2021-03-14;3052;120;225969;117979
11;80;2021-03-15;6730;1066;232699;119045
11;80;2021-03-16;8113;1246;240812;120291
11;80;2021-03-17;8423;1066;249235;121357
11;80;2021-03-18;8789;1264;258024;122621
11;80;2021-03-19;8972;1290;266996;123911
11;80;2021-03-20;4259;359;271255;124270
11;80;2021-03-21;599;70;271854;124340
11;80;2021-03-22;5941;1202;277795;125542
11;80;2021-03-23;7210;1585;285005;127127
11;80;2021-03-24;6870;1551;291875;128678
11;80;2021-03-25;7853;1426;299728;130104
11;80;2021-03-26;6997;1710;306725;131814
11;80;2021-03-27;3171;361;309896;132175
11;80;2021-03-28;646;129;310542;132304
11;80;2021-03-29;3068;2771;313610;135075
11;80;2021-03-30;4056;4355;317666;139430
11;80;2021-03-31;3895;5492;321561;144922
11;80;2021-04-01;4138;8579;325699;153501
11;80;2021-04-02;3176;9693;328875;163194
11;80;2021-04-03;1319;8974;330194;172168
11;80;2021-04-04;340;3030;330534;175198
11;80;2021-04-05;455;369;330989;175567
11;80;2021-04-06;2248;6796;333237;182363
11;80;2021-04-07;3090;6933;336327;189296
11;80;2021-04-08;3741;6958;340068;196254
11;80;2021-04-09;3578;7195;343646;203449
24;24;2020-12-27;0;0;0;0
24;24;2020-12-28;0;0;0;0
24;24;2020-12-29;0;0;0;0
24;24;2020-12-30;0;0;0;0
24;24;2020-12-31;0;0;0;0
24;24;2021-01-01;0;0;0;0
24;24;2021-01-02;0;0;0;0
24;24;2021-01-03;0;0;0;0
24;24;2021-01-04;0;0;0;0
24;24;2021-01-05;0;0;0;0
24;24;2021-01-06;0;0;0;0
24;24;2021-01-07;0;0;0;0
24;24;2021-01-08;1;0;1;0
24;24;2021-01-09;0;0;1;0
24;24;2021-01-10;4;0;5;0
24;24;2021-01-11;2;0;7;0
24;24;2021-01-12;2;0;9;0
24;24;2021-01-13;3;0;12;0
24;24;2021-01-14;7;0;19;0
24;24;2021-01-15;12;0;31;0
24;24;2021-01-16;3;0;34;0
24;24;2021-01-17;3;0;37;0
24;24;2021-01-18;8;0;45;0
24;24;2021-01-19;30;0;75;0
24;24;2021-01-20;22;0;97;0
24;24;2021-01-21;38;0;135;0
24;24;2021-01-22;29;0;164;0
24;24;2021-01-23;1;0;165;0
24;24;2021-01-24;0;0;165;0
24;24;2021-01-25;15;0;180;0
24;24;2021-01-26;16;0;196;0
24;24;2021-01-27;17;0;213;0
24;24;2021-01-28;24;0;237;0
24;24;2021-01-29;15;0;252;0
24;24;2021-01-30;2;0;254;0
24;24;2021-01-31;0;4;254;4
24;24;2021-02-01;3;2;257;6
24;24;2021-02-02;9;1;266;7
24;24;2021-02-03;9;3;275;10
24;24;2021-02-04;13;5;288;15
24;24;2021-02-05;8;5;296;20
24;24;2021-02-06;0;2;296;22
24;24;2021-02-07;2;1;298;23
24;24;2021-02-08;30;4;328;27
24;24;2021-02-09;55;21;383;48
24;24;2021-02-10;43;21;426;69
24;24;2021-02-11;65;25;491;94
24;24;2021-02-12;52;22;543;116
24;24;2021-02-13;4;1;547;117
24;24;2021-02-14;11;0;558;117
24;24;2021-02-15;46;6;604;123
24;24;2021-02-16;59;19;663;142
24;24;2021-02-17;57;18;720;160
24;24;2021-02-18;67;26;787;186
24;24;2021-02-19;60;17;847;203
24;24;2021-02-20;16;1;863;204
24;24;2021-02-21;7;0;870;204
24;24;2021-02-22;41;9;911;213
24;24;2021-02-23;74;6;985;219
24;24;2021-02-24;46;9;1031;228
24;24;2021-02-25;41;7;1072;235
24;24;2021-02-26;59;6;1131;241
24;24;2021-02-27;3;0;1134;241
24;24;2021-02-28;1;0;1135;241
24;24;2021-03-01;32;4;1167;245
24;24;2021-03-02;66;8;1233;253
24;24;2021-03-03;50;15;1283;268
24;24;2021-03-04;70;24;1353;292
24;24;2021-03-05;101;22;1454;314
24;24;2021-03-06;30;2;1484;316
24;24;2021-03-07;28;1;1512;317
24;24;2021-03-08;51;10;1563;327
24;24;2021-03-09;69;14;1632;341
24;24;2021-03-10;79;29;1711;370
24;24;2021-03-11;117;34;1828;404
24;24;2021-03-12;170;19;1998;423
24;24;2021-03-13;20;1;2018;424
24;24;2021-03-14;7;1;2025;425
24;24;2021-03-15;87;5;2112;430
24;24;2021-03-16;5;10;2117;440
24;24;2021-03-17;18;5;2135;445
24;24;2021-03-18;17;13;2152;458
24;24;2021-03-19;53;9;2205;467
24;24;2021-03-20;3;2;2208;469
24;24;2021-03-21;1;1;2209;470
24;24;2021-03-22;55;5;2264;475
24;24;2021-03-23;60;6;2324;481
24;24;2021-03-24;78;5;2402;486
24;24;2021-03-25;61;6;2463;492
24;24;2021-03-26;74;10;2537;502
24;24;2021-03-27;8;0;2545;502
24;24;2021-03-28;1;0;2546;502
24;24;2021-03-29;80;3;2626;505
24;24;2021-03-30;131;8;2757;513
24;24;2021-03-31;180;4;2937;517
24;24;2021-04-01;252;12;3189;529
24;24;2021-04-02;174;4;3363;533
24;24;2021-04-03;13;1;3376;534
24;24;2021-04-04;0;0;3376;534
24;24;2021-04-05;0;0;3376;534
24;24;2021-04-06;88;10;3464;544
24;24;2021-04-07;216;14;3680;558
24;24;2021-04-08;232;8;3912;566
24;24;2021-04-09;217;8;4129;574
24;29;2020-12-27;0;0;0;0
24;29;2020-12-28;0;0;0;0
24;29;2020-12-29;0;0;0;0
24;29;2020-12-30;0;0;0;0
24;29;2020-12-31;0;0;0;0
24;29;2021-01-01;0;0;0;0
24;29;2021-01-02;0;0;0;0
24;29;2021-01-03;0;0;0;0
24;29;2021-01-04;0;0;0;0
24;29;2021-01-05;0;0;0;0
24;29;2021-01-06;2;0;2;0
24;29;2021-01-07;0;0;2;0
24;29;2021-01-08;1;0;3;0
24;29;2021-01-09;0;0;3;0
24;29;2021-01-10;2;0;5;0
24;29;2021-01-11;10;0;15;0
24;29;2021-01-12;14;0;29;0
24;29;2021-01-13;17;0;46;0
24;29;2021-01-14;21;0;67;0
24;29;2021-01-15;24;0;91;0
24;29;2021-01-16;3;1;94;1
24;29;2021-01-17;0;0;94;1
24;29;2021-01-18;16;0;110;1
24;29;2021-01-19;45;0;155;1
24;29;2021-01-20;33;0;188;1
24;29;2021-01-21;67;0;255;1
24;29;2021-01-22;43;0;298;1
24;29;2021-01-23;1;0;299;1
24;29;2021-01-24;2;0;301;1
24;29;2021-01-25;29;1;330;2
24;29;2021-01-26;32;1;362;3
24;29;2021-01-27;25;0;387;3
24;29;2021-01-28;45;0;432;3
24;29;2021-01-29;25;1;457;4
24;29;2021-01-30;1;0;458;4
24;29;2021-01-31;1;2;459;6
24;29;2021-02-01;10;8;469;14
24;29;2021-02-02;14;10;483;24
24;29;2021-02-03;19;10;502;34
24;29;2021-02-04;21;15;523;49
24;29;2021-02-05;15;10;538;59
24;29;2021-02-06;1;2;539;61
24;29;2021-02-07;6;0;545;61
24;29;2021-02-08;24;9;569;70
24;29;2021-02-09;65;35;634;105
24;29;2021-02-10;75;31;709;136
24;29;2021-02-11;96;45;805;181
24;29;2021-02-12;71;43;876;224
24;29;2021-02-13;7;1;883;225
24;29;2021-02-14;12;0;895;225
24;29;2021-02-15;53;11;948;236
24;29;2021-02-16;83;29;1031;265
24;29;2021-02-17;60;25;1091;290
24;29;2021-02-18;80;55;1171;345
24;29;2021-02-19;75;38;1246;383
24;29;2021-02-20;15;1;1261;384
24;29;2021-02-21;3;0;1264;384
24;29;2021-02-22;54;16;1318;400
24;29;2021-02-23;56;17;1374;417
24;29;2021-02-24;60;18;1434;435
24;29;2021-02-25;55;18;1489;453
24;29;2021-02-26;79;9;1568;462
24;29;2021-02-27;5;3;1573;465
24;29;2021-02-28;1;0;1574;465
24;29;2021-03-01;39;10;1613;475
24;29;2021-03-02;65;24;1678;499
24;29;2021-03-03;66;30;1744;529
24;29;2021-03-04;93;36;1837;565
24;29;2021-03-05;131;33;1968;598
24;29;2021-03-06;35;2;2003;600
24;29;2021-03-07;27;0;2030;600
24;29;2021-03-08;47;17;2077;617
24;29;2021-03-09;86;30;2163;647
24;29;2021-03-10;80;37;2243;684
24;29;2021-03-11;93;38;2336;722
24;29;2021-03-12;149;28;2485;750
24;29;2021-03-13;33;2;2518;752
24;29;2021-03-14;6;0;2524;752
24;29;2021-03-15;44;11;2568;763
24;29;2021-03-16;19;12;2587;775
24;29;2021-03-17;22;11;2609;786
24;29;2021-03-18;18;15;2627;801
24;29;2021-03-19;45;8;2672;809
24;29;2021-03-20;5;2;2677;811
24;29;2021-03-21;0;0;2677;811
24;29;2021-03-22;27;6;2704;817
24;29;2021-03-23;55;10;2759;827
24;29;2021-03-24;57;14;2816;841
24;29;2021-03-25;71;17;2887;858
24;29;2021-03-26;82;2;2969;860
24;29;2021-03-27;29;2;2998;862
24;29;2021-03-28;2;0;3000;862
24;29;2021-03-29;95;1;3095;863
24;29;2021-03-30;129;7;3224;870
24;29;2021-03-31;165;7;3389;877
24;29;2021-04-01;239;16;3628;893
24;29;2021-04-02;191;15;3819;908
24;29;2021-04-03;32;3;3851;911
24;29;2021-04-04;2;0;3853;911
24;29;2021-04-05;1;0;3854;911
24;29;2021-04-06;95;15;3949;926
24;29;2021-04-07;168;21;4117;947
24;29;2021-04-08;222;17;4339;964
24;29;2021-04-09;229;14;4568;978
24;39;2020-12-27;0;0;0;0
24;39;2020-12-28;0;0;0;0
24;39;2020-12-29;0;0;0;0
24;39;2020-12-30;0;0;0;0
24;39;2020-12-31;0;0;0;0
24;39;2021-01-01;0;0;0;0
24;39;2021-01-02;0;0;0;0
24;39;2021-01-03;0;0;0;0
24;39;2021-01-04;0;0;0;0
24;39;2021-01-05;2;0;2;0
24;39;2021-01-06;3;0;5;0
24;39;2021-01-07;9;0;14;0
24;39;2021-01-08;8;0;22;0
24;39;2021-01-09;15;0;37;0
24;39;2021-01-10;13;0;50;0
24;39;2021-01-11;38;0;88;0
24;39;2021-01-12;77;0;165;0
24;39;2021-01-13;71;0;236;0
24;39;2021-01-14;85;0;321;0
24;39;2021-01-15;99;0;420;0
24;39;2021-01-16;32;1;452;1
24;39;2021-01-17;7;0;459;1
24;39;2021-01-18;82;0;541;1
24;39;2021-01-19;180;0;721;1
24;39;2021-01-20;150;0;871;1
24;39;2021-01-21;242;1;1113;2
24;39;2021-01-22;161;0;1274;2
24;39;2021-01-23;27;1;1301;3
24;39;2021-01-24;2;0;1303;3
24;39;2021-01-25;67;0;1370;3
24;39;2021-01-26;111;0;1481;3
24;39;2021-01-27;112;3;1593;6
24;39;2021-01-28;183;11;1776;17
24;39;2021-01-29;94;7;1870;24
24;39;2021-01-30;13;10;1883;34
24;39;2021-01-31;5;12;1888;46
24;39;2021-02-01;34;27;1922;73
24;39;2021-02-02;60;64;1982;137
24;39;2021-02-03;72;52;2054;189
24;39;2021-02-04;86;45;2140;234
24;39;2021-02-05;49;54;2189;288
24;39;2021-02-06;2;16;2191;304
24;39;2021-02-07;4;0;2195;304
24;39;2021-02-08;75;42;2270;346
24;39;2021-02-09;156;113;2426;459
24;39;2021-02-10;192;132;2618;591
24;39;2021-02-11;334;212;2952;803
24;39;2021-02-12;237;128;3189;931
24;39;2021-02-13;47;20;3236;951
24;39;2021-02-14;56;1;3292;952
24;39;2021-02-15;185;67;3477;1019
24;39;2021-02-16;192;132;3669;1151
24;39;2021-02-17;161;129;3830;1280
24;39;2021-02-18;255;208;4085;1488
24;39;2021-02-19;203;123;4288;1611
24;39;2021-02-20;52;15;4340;1626
24;39;2021-02-21;18;0;4358;1626
24;39;2021-02-22;88;69;4446;1695
24;39;2021-02-23;92;61;4538;1756
24;39;2021-02-24;80;43;4618;1799
24;39;2021-02-25;139;47;4757;1846
24;39;2021-02-26;183;43;4940;1889
24;39;2021-02-27;19;6;4959;1895
24;39;2021-02-28;2;0;4961;1895
24;39;2021-03-01;86;29;5047;1924
24;39;2021-03-02;131;74;5178;1998
24;39;2021-03-03;100;92;5278;2090
24;39;2021-03-04;184;144;5462;2234
24;39;2021-03-05;239;121;5701;2355
24;39;2021-03-06;87;10;5788;2365
24;39;2021-03-07;81;1;5869;2366
24;39;2021-03-08;95;78;5964;2444
24;39;2021-03-09;254;60;6218;2504
24;39;2021-03-10;192;129;6410;2633
24;39;2021-03-11;321;136;6731;2769
24;39;2021-03-12;483;63;7214;2832
24;39;2021-03-13;119;2;7333;2834
24;39;2021-03-14;22;1;7355;2835
24;39;2021-03-15;148;26;7503;2861
24;39;2021-03-16;81;37;7584;2898
24;39;2021-03-17;71;25;7655;2923
24;39;2021-03-18;69;71;7724;2994
24;39;2021-03-19;174;24;7898;3018
24;39;2021-03-20;22;2;7920;3020
24;39;2021-03-21;7;1;7927;3021
24;39;2021-03-22;77;24;8004;3045
24;39;2021-03-23;146;41;8150;3086
24;39;2021-03-24;130;23;8280;3109
24;39;2021-03-25;211;30;8491;3139
24;39;2021-03-26;255;25;8746;3164
24;39;2021-03-27;63;5;8809;3169
24;39;2021-03-28;3;0;8812;3169
24;39;2021-03-29;249;20;9061;3189
24;39;2021-03-30;408;28;9469;3217
24;39;2021-03-31;460;22;9929;3239
24;39;2021-04-01;583;43;10512;3282
24;39;2021-04-02;466;24;10978;3306
24;39;2021-04-03;77;6;11055;3312
24;39;2021-04-04;5;2;11060;3314
24;39;2021-04-05;7;2;11067;3316
24;39;2021-04-06;285;43;11352;3359
24;39;2021-04-07;496;58;11848;3417
24;39;2021-04-08;588;70;12436;3487
24;39;2021-04-09;601;54;13037;3541
24;49;2020-12-27;0;0;0;0
24;49;2020-12-28;0;0;0;0
24;49;2020-12-29;0;0;0;0
24;49;2020-12-30;0;0;0;0
24;49;2020-12-31;0;0;0;0
24;49;2021-01-01;1;0;1;0
24;49;2021-01-02;0;0;1;0
24;49;2021-01-03;0;0;1;0
24;49;2021-01-04;0;0;1;0
24;49;2021-01-05;4;0;5;0
24;49;2021-01-06;14;0;19;0
24;49;2021-01-07;12;0;31;0
24;49;2021-01-08;36;0;67;0
24;49;2021-01-09;46;0;113;0
24;49;2021-01-10;26;0;139;0
24;49;2021-01-11;85;0;224;0
24;49;2021-01-12;162;0;386;0
24;49;2021-01-13;171;0;557;0
24;49;2021-01-14;172;0;729;0
24;49;2021-01-15;207;0;936;0
24;49;2021-01-16;66;6;1002;6
24;49;2021-01-17;19;0;1021;6
24;49;2021-01-18;188;0;1209;6
24;49;2021-01-19;343;0;1552;6
24;49;2021-01-20;314;0;1866;6
24;49;2021-01-21;375;0;2241;6
24;49;2021-01-22;260;0;2501;6
24;49;2021-01-23;31;0;2532;6
24;49;2021-01-24;4;0;2536;6
24;49;2021-01-25;110;0;2646;6
24;49;2021-01-26;196;5;2842;11
24;49;2021-01-27;173;8;3015;19
24;49;2021-01-28;254;20;3269;39
24;49;2021-01-29;131;25;3400;64
24;49;2021-01-30;22;38;3422;102
24;49;2021-01-31;4;22;3426;124
24;49;2021-02-01;56;71;3482;195
24;49;2021-02-02;90;123;3572;318
24;49;2021-02-03;97;140;3669;458
24;49;2021-02-04;121;108;3790;566
24;49;2021-02-05;88;105;3878;671
24;49;2021-02-06;4;24;3882;695
24;49;2021-02-07;8;0;3890;695
24;49;2021-02-08;80;102;3970;797
24;49;2021-02-09;246;221;4216;1018
24;49;2021-02-10;321;246;4537;1264
24;49;2021-02-11;390;337;4927;1601
24;49;2021-02-12;278;246;5205;1847
