dep;semaine;nb_crib;nb_pos;tx_crib;nb_A0;nb_A1;tx_A1;nb_B0;nb_B1;tx_B1;nb_C0;nb_C1;tx_C1
11;2021-06-27-2021-07-03;22.00;56.00;39.29;20.00;1.00;4.76;18.00;3.00;14.29;16.00;5.00;23.81
11;2021-06-28-2021-07-04;22.00;56.00;39.29;20.00;1.00;4.76;18.00;3.00;14.29;16.00;5.00;23.81
11;2021-06-29-2021-07-05;36.00;90.00;40.00;34.00;1.00;2.86;30.00;5.00;14.29;21.00;14.00;40.00
11;2021-06-30-2021-07-06;41.00;113.00;36.28;36.00;2.00;5.26;34.00;3.00;8.11;20.00;17.00;45.95
11;2021-07-01-2021-07-07;53.00;143.00;37.06;47.00;2.00;4.08;45.00;3.00;6.25;21.00;27.00;56.25
11;2021-07-02-2021-07-08;65.00;169.00;38.46;59.00;2.00;3.28;57.00;3.00;5.00;24.00;36.00;60.00
11;2021-07-03-2021-07-09;78.00;210.00;37.14;70.00;3.00;4.11;65.00;6.00;8.45;27.00;45.00;62.50
11;2021-07-04-2021-07-10;87.00;230.00;37.83;80.00;2.00;2.44;71.00;9.00;11.25;31.00;50.00;61.73
11;2021-07-05-2021-07-11;87.00;233.00;37.34;80.00;2.00;2.44;71.00;9.00;11.25;31.00;50.00;61.73
11;2021-07-06-2021-07-12;121.00;308.00;39.29;113.00;2.00;1.74;91.00;22.00;19.47;38.00;76.00;66.67
11;2021-07-07-2021-07-13;173.00;385.00;44.94;167.00;1.00;0.60;127.00;40.00;23.95;48.00;121.00;71.60
11;2021-07-08-2021-07-14;159.00;364.00;43.68;154.00;1.00;0.65;114.00;40.00;25.97;45.00;111.00;71.15
11;2021-07-09-2021-07-15;238.00;519.00;45.86;230.00;2.00;0.86;191.00;40.00;17.32;65.00;168.00;72.10
11;2021-07-10-2021-07-16;294.00;625.00;47.04;281.00;1.00;0.35;228.00;54.00;19.15;61.00;222.00;78.45
11;2021-07-11-2021-07-17;331.00;704.00;47.02;316.00;2.00;0.63;256.00;62.00;19.50;66.00;253.00;79.31
11;2021-07-12-2021-07-18;334.00;711.00;46.98;318.00;2.00;0.62;258.00;62.00;19.38;66.00;255.00;79.44
11;2021-07-13-2021-07-19;493.00;986.00;50.00;464.00;3.00;0.64;345.00;122.00;26.12;90.00;379.00;80.81
11;2021-07-14-2021-07-20;513.00;1156.00;44.38;481.00;3.00;0.62;374.00;110.00;22.73;91.00;394.00;81.24
11;2021-07-15-2021-07-21;676.00;1493.00;45.28;635.00;5.00;0.78;473.00;167.00;26.09;119.00;523.00;81.46
11;2021-07-16-2021-07-22;745.00;1615.00;46.13;690.00;6.00;0.86;466.00;230.00;33.05;107.00;591.00;84.67
11;2021-07-17-2021-07-23;856.00;1816.00;47.14;791.00;7.00;0.88;532.00;266.00;33.33;116.00;684.00;85.50
11;2021-07-18-2021-07-24;891.00;1930.00;46.17;824.00;6.00;0.72;548.00;282.00;33.98;112.00;720.00;86.54
11;2021-07-19-2021-07-25;900.00;1953.00;46.08;834.00;6.00;0.71;558.00;282.00;33.57;112.00;730.00;86.70
11;2021-07-20-2021-07-26;933.00;2112.00;44.18;852.00;5.00;0.58;593.00;264.00;30.81;95.00;763.00;88.93
11;2021-07-21-2021-07-27;1028.00;2220.00;46.31;942.00;5.00;0.53;632.00;315.00;33.26;108.00;841.00;88.62
11;2021-07-22-2021-07-28;1044.00;2240.00;46.61;955.00;6.00;0.62;674.00;287.00;29.86;110.00;852.00;88.57
11;2021-07-23-2021-07-29;1055.00;2266.00;46.56;971.00;4.00;0.41;724.00;251.00;25.74;134.00;842.00;86.27
11;2021-07-24-2021-07-30;1073.00;2291.00;46.84;992.00;4.00;0.40;763.00;233.00;23.39;165.00;832.00;83.45
11;2021-07-25-2021-07-31;1071.00;2260.00;47.39;989.00;4.00;0.40;785.00;208.00;20.95;176.00;818.00;82.29
11;2021-07-26-2021-08-01;1074.00;2272.00;47.27;992.00;4.00;0.40;786.00;210.00;21.08;177.00;820.00;82.25
11;2021-07-27-2021-08-02;1115.00;2231.00;49.98;1040.00;6.00;0.57;808.00;238.00;22.75;193.00;855.00;81.58
11;2021-07-28-2021-08-03;1126.00;2199.00;51.21;1051.00;6.00;0.57;835.00;222.00;21.00;197.00;861.00;81.38
11;2021-07-29-2021-08-04;1135.00;2147.00;52.86;1051.00;3.00;0.28;843.00;211.00;20.02;182.00;873.00;82.75
11;2021-07-30-2021-08-05;1148.00;2161.00;53.12;1069.00;3.00;0.28;888.00;184.00;17.16;182.00;891.00;83.04
11;2021-07-31-2021-08-06;1146.00;2177.00;52.64;1072.00;2.00;0.19;925.00;149.00;13.87;172.00;903.00;84.00
11;2021-08-01-2021-08-07;1116.00;2162.00;51.62;1043.00;2.00;0.19;899.00;146.00;13.97;164.00;882.00;84.32
11;2021-08-02-2021-08-08;1111.00;2147.00;51.75;1038.00;2.00;0.19;896.00;144.00;13.85;165.00;876.00;84.15
12;2021-05-31-2021-06-06;2.00;164.00;1.22;0.00;2.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
12;2021-06-01-2021-06-07;3.00;147.00;2.04;1.00;2.00;66.67;2.00;0.00;0.00;2.00;0.00;0.00
12;2021-06-02-2021-06-08;2.00;146.00;1.37;1.00;1.00;50.00;2.00;0.00;0.00;2.00;0.00;0.00
12;2021-06-03-2021-06-09;7.00;130.00;5.38;6.00;1.00;14.29;7.00;0.00;0.00;7.00;0.00;0.00
12;2021-06-04-2021-06-10;17.00;127.00;13.39;12.00;1.00;7.69;13.00;0.00;0.00;13.00;0.00;0.00
12;2021-06-05-2021-06-11;33.00;123.00;26.83;23.00;2.00;8.00;25.00;0.00;0.00;25.00;0.00;0.00
12;2021-06-06-2021-06-12;37.00;107.00;34.58;27.00;1.00;3.57;28.00;0.00;0.00;28.00;0.00;0.00
12;2021-06-07-2021-06-13;38.00;109.00;34.86;28.00;1.00;3.45;29.00;0.00;0.00;29.00;0.00;0.00
12;2021-06-08-2021-06-14;55.00;103.00;53.40;41.00;2.00;4.65;43.00;0.00;0.00;43.00;0.00;0.00
12;2021-06-09-2021-06-15;71.00;94.00;75.53;54.00;3.00;5.26;57.00;0.00;0.00;57.00;0.00;0.00
12;2021-06-10-2021-06-16;73.00;95.00;76.84;55.00;4.00;6.78;59.00;0.00;0.00;59.00;0.00;0.00
12;2021-06-11-2021-06-17;84.00;105.00;80.00;70.00;4.00;5.41;74.00;0.00;0.00;74.00;0.00;0.00
12;2021-06-12-2021-06-18;77.00;101.00;76.24;66.00;4.00;5.71;70.00;0.00;0.00;70.00;0.00;0.00
12;2021-06-13-2021-06-19;81.00;100.00;81.00;69.00;6.00;8.00;75.00;0.00;0.00;75.00;0.00;0.00
12;2021-06-14-2021-06-20;81.00;98.00;82.65;69.00;6.00;8.00;75.00;0.00;0.00;75.00;0.00;0.00
12;2021-06-15-2021-06-21;69.00;87.00;79.31;59.00;5.00;7.81;64.00;0.00;0.00;63.00;1.00;1.56
12;2021-06-16-2021-06-22;56.00;74.00;75.68;49.00;4.00;7.55;53.00;0.00;0.00;50.00;3.00;5.66
12;2021-06-17-2021-06-23;56.00;71.00;78.87;49.00;4.00;7.55;53.00;0.00;0.00;50.00;3.00;5.66
12;2021-06-18-2021-06-24;39.00;51.00;76.47;30.00;5.00;14.29;35.00;0.00;0.00;32.00;3.00;8.57
12;2021-06-19-2021-06-25;33.00;42.00;78.57;26.00;4.00;13.33;30.00;0.00;0.00;27.00;3.00;10.00
12;2021-06-20-2021-06-26;26.00;35.00;74.29;20.00;2.00;9.09;22.00;0.00;0.00;19.00;3.00;13.64
12;2021-06-21-2021-06-27;25.00;34.00;73.53;19.00;2.00;9.52;21.00;0.00;0.00;18.00;3.00;14.29
12;2021-06-22-2021-06-28;24.00;28.00;85.71;20.00;2.00;9.09;22.00;0.00;0.00;19.00;3.00;13.64
12;2021-06-23-2021-06-29;24.00;27.00;88.89;20.00;2.00;9.09;22.00;0.00;0.00;21.00;1.00;4.55
12;2021-06-24-2021-06-30;22.00;25.00;88.00;18.00;1.00;5.26;19.00;0.00;0.00;17.00;2.00;10.53
12;2021-06-25-2021-07-01;19.00;23.00;82.61;17.00;0.00;0.00;17.00;0.00;0.00;15.00;2.00;11.76
12;2021-06-26-2021-07-02;18.00;23.00;78.26;16.00;0.00;0.00;16.00;0.00;0.00;13.00;3.00;18.75
12;2021-06-27-2021-07-03;17.00;24.00;70.83;16.00;0.00;0.00;16.00;0.00;0.00;12.00;4.00;25.00
12;2021-06-28-2021-07-04;17.00;25.00;68.00;16.00;0.00;0.00;16.00;0.00;0.00;12.00;4.00;25.00
12;2021-06-29-2021-07-05;14.00;24.00;58.33;13.00;0.00;0.00;13.00;0.00;0.00;8.00;5.00;38.46
12;2021-06-30-2021-07-06;19.00;31.00;61.29;16.00;1.00;5.88;17.00;0.00;0.00;8.00;9.00;52.94
12;2021-07-01-2021-07-07;16.00;32.00;50.00;13.00;1.00;7.14;14.00;0.00;0.00;5.00;9.00;64.29
12;2021-07-02-2021-07-08;18.00;38.00;47.37;14.00;1.00;6.67;15.00;0.00;0.00;4.00;11.00;73.33
12;2021-07-03-2021-07-09;27.00;50.00;54.00;22.00;1.00;4.35;23.00;0.00;0.00;8.00;15.00;65.22
12;2021-07-04-2021-07-10;29.00;51.00;56.86;23.00;1.00;4.17;24.00;0.00;0.00;10.00;14.00;58.33
12;2021-07-05-2021-07-11;30.00;51.00;58.82;24.00;1.00;4.00;25.00;0.00;0.00;10.00;15.00;60.00
12;2021-07-06-2021-07-12;42.00;67.00;62.69;35.00;1.00;2.78;34.00;2.00;5.56;10.00;26.00;72.22
12;2021-07-07-2021-07-13;50.00;80.00;62.50;44.00;1.00;2.22;43.00;2.00;4.44;12.00;33.00;73.33
12;2021-07-08-2021-07-14;48.00;75.00;64.00;43.00;1.00;2.27;42.00;2.00;4.55;12.00;32.00;72.73
12;2021-07-09-2021-07-15;75.00;115.00;65.22;67.00;2.00;2.90;67.00;2.00;2.90;15.00;54.00;78.26
12;2021-07-10-2021-07-16;94.00;140.00;67.14;87.00;2.00;2.25;87.00;2.00;2.25;18.00;71.00;79.78
12;2021-07-11-2021-07-17;105.00;161.00;65.22;97.00;4.00;3.96;99.00;2.00;1.98;18.00;83.00;82.18
12;2021-07-12-2021-07-18;106.00;167.00;63.47;98.00;4.00;3.92;100.00;2.00;1.96;18.00;84.00;82.35
12;2021-07-13-2021-07-19;168.00;272.00;61.76;152.00;7.00;4.40;159.00;0.00;0.00;33.00;126.00;79.25
12;2021-07-14-2021-07-20;204.00;324.00;62.96;186.00;7.00;3.63;193.00;0.00;0.00;49.00;144.00;74.61
12;2021-07-15-2021-07-21;268.00;417.00;64.27;248.00;7.00;2.75;255.00;0.00;0.00;54.00;201.00;78.82
12;2021-07-16-2021-07-22;298.00;451.00;66.08;279.00;6.00;2.11;285.00;0.00;0.00;54.00;231.00;81.05
12;2021-07-17-2021-07-23;350.00;512.00;68.36;327.00;8.00;2.39;335.00;0.00;0.00;59.00;276.00;82.39
12;2021-07-18-2021-07-24;394.00;570.00;69.12;371.00;6.00;1.59;377.00;0.00;0.00;65.00;312.00;82.76
12;2021-07-19-2021-07-25;394.00;571.00;69.00;371.00;6.00;1.59;377.00;0.00;0.00;65.00;312.00;82.76
12;2021-07-20-2021-07-26;431.00;589.00;73.17;410.00;4.00;0.97;414.00;0.00;0.00;61.00;353.00;85.27
12;2021-07-21-2021-07-27;481.00;649.00;74.11;463.00;3.00;0.64;466.00;0.00;0.00;47.00;419.00;89.91
12;2021-07-22-2021-07-28;485.00;656.00;73.93;468.00;3.00;0.64;470.00;1.00;0.21;48.00;423.00;89.81
12;2021-07-23-2021-07-29;517.00;705.00;73.33;503.00;3.00;0.59;505.00;1.00;0.20;46.00;460.00;90.91
12;2021-07-24-2021-07-30;515.00;716.00;71.93;502.00;1.00;0.20;502.00;1.00;0.20;36.00;467.00;92.84
12;2021-07-25-2021-07-31;495.00;692.00;71.53;483.00;1.00;0.21;483.00;1.00;0.21;31.00;453.00;93.60
12;2021-07-26-2021-08-01;497.00;698.00;71.20;485.00;1.00;0.21;485.00;1.00;0.21;31.00;455.00;93.62
12;2021-07-27-2021-08-02;497.00;703.00;70.70;488.00;0.00;0.00;486.00;2.00;0.41;23.00;466.00;95.30
12;2021-07-28-2021-08-03;457.00;658.00;69.45;446.00;0.00;0.00;444.00;2.00;0.45;22.00;425.00;95.08
12;2021-07-29-2021-08-04;479.00;694.00;69.02;460.00;0.00;0.00;458.00;2.00;0.43;27.00;434.00;94.14
12;2021-07-30-2021-08-05;470.00;692.00;67.92;449.00;0.00;0.00;447.00;2.00;0.45;37.00;413.00;91.78
12;2021-07-31-2021-08-06;473.00;697.00;67.86;455.00;0.00;0.00;453.00;2.00;0.44;46.00;410.00;89.91
12;2021-08-01-2021-08-07;489.00;735.00;66.53;471.00;0.00;0.00;468.00;3.00;0.64;54.00;418.00;88.56
12;2021-08-02-2021-08-08;487.00;729.00;66.80;469.00;0.00;0.00;466.00;3.00;0.64;54.00;416.00;88.51
30;2021-05-31-2021-06-06;17.00;612.00;2.78;6.00;5.00;45.45;2.00;0.00;0.00;2.00;1.00;33.33
30;2021-06-01-2021-06-07;38.00;565.00;6.73;6.00;13.00;68.42;2.00;0.00;0.00;1.00;1.00;50.00
30;2021-06-02-2021-06-08;52.00;486.00;10.70;5.00;21.00;80.77;1.00;0.00;0.00;0.00;1.00;100.00
30;2021-06-03-2021-06-09;68.00;401.00;16.96;6.00;32.00;84.21;2.00;0.00;0.00;1.00;2.00;66.67
30;2021-06-04-2021-06-10;68.00;374.00;18.18;6.00;32.00;84.21;2.00;0.00;0.00;3.00;1.00;25.00
30;2021-06-05-2021-06-11;71.00;346.00;20.52;8.00;32.00;80.00;2.00;0.00;0.00;3.00;1.00;25.00
30;2021-06-06-2021-06-12;70.00;317.00;22.08;10.00;32.00;76.19;10.00;0.00;0.00;11.00;1.00;8.33
30;2021-06-07-2021-06-13;70.00;311.00;22.51;11.00;32.00;74.42;11.00;0.00;0.00;12.00;1.00;7.69
30;2021-06-08-2021-06-14;74.00;249.00;29.72;34.00;25.00;42.37;34.00;0.00;0.00;35.00;1.00;2.78
30;2021-06-09-2021-06-15;73.00;240.00;30.42;44.00;19.00;30.16;47.00;0.00;0.00;47.00;2.00;4.08
30;2021-06-10-2021-06-16;66.00;195.00;33.85;51.00;8.00;13.56;54.00;1.00;1.82;54.00;2.00;3.57
30;2021-06-11-2021-06-17;73.00;155.00;47.10;54.00;9.00;14.29;59.00;1.00;1.67;58.00;2.00;3.33
30;2021-06-12-2021-06-18;81.00;124.00;65.32;58.00;12.00;17.14;68.00;1.00;1.45;67.00;2.00;2.90
30;2021-06-13-2021-06-19;83.00;125.00;66.40;62.00;9.00;12.68;69.00;1.00;1.43;68.00;2.00;2.86
30;2021-06-14-2021-06-20;83.00;123.00;67.48;62.00;9.00;12.68;69.00;1.00;1.43;68.00;2.00;2.86
30;2021-06-15-2021-06-21;62.00;103.00;60.19;44.00;8.00;15.38;50.00;2.00;3.85;50.00;2.00;3.85
30;2021-06-16-2021-06-22;54.00;96.00;56.25;38.00;6.00;13.64;41.00;3.00;6.82;43.00;2.00;4.44
30;2021-06-17-2021-06-23;49.00;88.00;55.68;33.00;6.00;15.38;37.00;2.00;5.13;38.00;2.00;5.00
30;2021-06-18-2021-06-24;44.00;79.00;55.70;31.00;5.00;13.89;34.00;2.00;5.56;35.00;2.00;5.41
30;2021-06-19-2021-06-25;42.00;77.00;54.55;27.00;3.00;10.00;29.00;2.00;6.45;30.00;3.00;9.09
30;2021-06-20-2021-06-26;39.00;69.00;56.52;23.00;2.00;8.00;24.00;2.00;7.69;25.00;3.00;10.71
30;2021-06-21-2021-06-27;38.00;69.00;55.07;22.00;2.00;8.33;23.00;2.00;8.00;24.00;3.00;11.11
30;2021-06-22-2021-06-28;50.00;78.00;64.10;29.00;6.00;17.14;34.00;2.00;5.56;36.00;4.00;10.00
30;2021-06-23-2021-06-29;62.00;94.00;65.96;35.00;11.00;23.91;46.00;1.00;2.13;43.00;7.00;14.00
30;2021-06-24-2021-06-30;71.00;106.00;66.98;38.00;13.00;25.49;51.00;1.00;1.92;43.00;12.00;21.82
30;2021-06-25-2021-07-01;81.00;123.00;65.85;48.00;13.00;21.31;61.00;1.00;1.61;46.00;19.00;29.23
30;2021-06-26-2021-07-02;83.00;122.00;68.03;54.00;12.00;18.18;65.00;1.00;1.52;45.00;23.00;33.82
30;2021-06-27-2021-07-03;84.00;128.00;65.62;60.00;11.00;15.49;70.00;1.00;1.41;44.00;29.00;39.73
30;2021-06-28-2021-07-04;88.00;135.00;65.19;64.00;11.00;14.67;72.00;1.00;1.37;44.00;33.00;42.86
30;2021-06-29-2021-07-05;113.00;175.00;64.57;91.00;7.00;7.14;94.00;0.00;0.00;37.00;61.00;62.24
30;2021-06-30-2021-07-06;116.00;182.00;63.74;98.00;2.00;2.00;94.00;2.00;2.08;31.00;70.00;69.31
30;2021-07-01-2021-07-07;126.00;211.00;59.72;109.00;2.00;1.80;103.00;2.00;1.90;32.00;80.00;71.43
30;2021-07-02-2021-07-08;146.00;246.00;59.35;128.00;2.00;1.54;122.00;2.00;1.61;34.00;97.00;74.05
30;2021-07-03-2021-07-09;168.00;282.00;59.57;151.00;2.00;1.31;144.00;2.00;1.37;37.00;117.00;75.97
30;2021-07-04-2021-07-10;183.00;307.00;59.61;165.00;2.00;1.20;156.00;2.00;1.27;40.00;128.00;76.19
30;2021-07-05-2021-07-11;181.00;308.00;58.77;162.00;2.00;1.22;155.00;2.00;1.27;40.00;125.00;75.76
30;2021-07-06-2021-07-12;204.00;361.00;56.51;181.00;4.00;2.16;177.00;3.00;1.67;44.00;142.00;76.34
30;2021-07-07-2021-07-13;246.00;424.00;58.02;218.00;4.00;1.80;215.00;1.00;0.46;55.00;167.00;75.23
30;2021-07-08-2021-07-14;236.00;411.00;57.42;211.00;4.00;1.86;209.00;1.00;0.48;55.00;160.00;74.42
30;2021-07-09-2021-07-15;316.00;569.00;55.54;284.00;8.00;2.74;283.00;4.00;1.39;67.00;225.00;77.05
30;2021-07-10-2021-07-16;394.00;679.00;58.03;352.00;10.00;2.76;351.00;7.00;1.96;74.00;288.00;79.56
30;2021-07-11-2021-07-17;440.00;755.00;58.28;393.00;13.00;3.20;389.00;15.00;3.71;76.00;330.00;81.28
30;2021-07-12-2021-07-18;452.00;783.00;57.73;406.00;13.00;3.10;400.00;17.00;4.08;77.00;342.00;81.62
30;2021-07-13-2021-07-19;604.00;1049.00;57.58;553.00;17.00;2.98;507.00;61.00;10.74;109.00;462.00;80.91
30;2021-07-14-2021-07-20;723.00;1269.00;56.97;665.00;20.00;2.92;618.00;66.00;9.65;119.00;567.00;82.65
30;2021-07-15-2021-07-21;897.00;1573.00;57.02;816.00;21.00;2.51;763.00;74.00;8.84;135.00;704.00;83.91
30;2021-07-16-2021-07-22;1022.00;1694.00;60.33;931.00;20.00;2.10;858.00;93.00;9.78;155.00;799.00;83.75
30;2021-07-17-2021-07-23;1153.00;1904.00;60.56;1067.00;20.00;1.84;981.00;106.00;9.75;173.00;917.00;84.13
30;2021-07-18-2021-07-24;1246.00;2111.00;59.02;1160.00;18.00;1.53;1080.00;98.00;8.32;187.00;994.00;84.17
30;2021-07-19-2021-07-25;1256.00;2135.00;58.83;1166.00;19.00;1.60;1089.00;96.00;8.10;188.00;1000.00;84.18
30;2021-07-20-2021-07-26;1362.00;2463.00;55.30;1275.00;14.00;1.09;1217.00;72.00;5.59;170.00;1121.00;86.83
30;2021-07-21-2021-07-27;1495.00;2646.00;56.50;1398.00;17.00;1.20;1314.00;101.00;7.14;178.00;1239.00;87.44
30;2021-07-22-2021-07-28;1681.00;2929.00;57.39;1591.00;17.00;1.06;1487.00;121.00;7.52;204.00;1405.00;87.32
30;2021-07-23-2021-07-29;1756.00;3185.00;55.13;1667.00;16.00;0.95;1572.00;111.00;6.60;192.00;1490.00;88.59
30;2021-07-24-2021-07-30;1898.00;3509.00;54.09;1793.00;18.00;0.99;1689.00;122.00;6.74;210.00;1600.00;88.40
30;2021-07-25-2021-07-31;1969.00;3646.00;54.00;1858.00;18.00;0.96;1733.00;143.00;7.62;213.00;1662.00;88.64
30;2021-07-26-2021-08-01;1978.00;3678.00;53.78;1870.00;17.00;0.90;1744.00;143.00;7.58;211.00;1675.00;88.81
30;2021-07-27-2021-08-02;2163.00;3889.00;55.62;2046.00;17.00;0.82;1902.00;161.00;7.80;221.00;1841.00;89.28
30;2021-07-28-2021-08-03;2242.00;4059.00;55.24;2125.00;13.00;0.61;1979.00;159.00;7.44;222.00;1914.00;89.61
30;2021-07-29-2021-08-04;2307.00;4205.00;54.86;2171.00;14.00;0.64;2036.00;149.00;6.82;237.00;1946.00;89.14
30;2021-07-30-2021-08-05;2414.00;4323.00;55.84;2276.00;14.00;0.61;2150.00;140.00;6.11;247.00;2043.00;89.21
30;2021-07-31-2021-08-06;2445.00;4358.00;56.10;2316.00;11.00;0.47;2210.00;117.00;5.03;228.00;2099.00;90.20
30;2021-08-01-2021-08-07;2426.00;4338.00;55.92;2303.00;10.00;0.43;2217.00;96.00;4.15;222.00;2091.00;90.40
30;2021-08-02-2021-08-08;2417.00;4325.00;55.88;2294.00;10.00;0.43;2208.00;96.00;4.17;224.00;2080.00;90.28
31;2021-05-31-2021-06-06;376.00;1398.00;26.90;257.00;23.00;8.21;11.00;0.00;0.00;10.00;0.00;0.00
31;2021-06-01-2021-06-07;379.00;1246.00;30.42;267.00;22.00;7.61;14.00;0.00;0.00;14.00;0.00;0.00
31;2021-06-02-2021-06-08;362.00;1134.00;31.92;252.00;23.00;8.36;16.00;0.00;0.00;16.00;0.00;0.00
31;2021-06-03-2021-06-09;338.00;1004.00;33.67;223.00;23.00;9.35;15.00;0.00;0.00;15.00;1.00;6.25
31;2021-06-04-2021-06-10;306.00;881.00;34.73;212.00;23.00;9.79;39.00;0.00;0.00;38.00;2.00;5.00
31;2021-06-05-2021-06-11;309.00;805.00;38.39;206.00;29.00;12.34;60.00;0.00;0.00;61.00;2.00;3.17
31;2021-06-06-2021-06-12;306.00;771.00;39.69;204.00;30.00;12.82;75.00;0.00;0.00;76.00;2.00;2.56
31;2021-06-07-2021-06-13;301.00;750.00;40.13;198.00;27.00;12.00;85.00;0.00;0.00;83.00;5.00;5.68
31;2021-06-08-2021-06-14;314.00;697.00;45.05;200.00;30.00;13.04;141.00;2.00;1.40;137.00;11.00;7.43
31;2021-06-09-2021-06-15;343.00;668.00;51.35;223.00;33.00;12.89;195.00;3.00;1.52;190.00;12.00;5.94
31;2021-06-10-2021-06-16;367.00;640.00;57.34;249.00;37.00;12.94;244.00;5.00;2.01;240.00;12.00;4.76
31;2021-06-11-2021-06-17;377.00;616.00;61.20;249.00;44.00;15.02;261.00;5.00;1.88;254.00;15.00;5.58
31;2021-06-12-2021-06-18;385.00;616.00;62.50;262.00;42.00;13.82;292.00;5.00;1.68;275.00;23.00;7.72
31;2021-06-13-2021-06-19;387.00;613.00;63.13;262.00;39.00;12.96;295.00;5.00;1.67;274.00;27.00;8.97
31;2021-06-14-2021-06-20;381.00;609.00;62.56;260.00;39.00;13.04;293.00;5.00;1.68;275.00;24.00;8.03
31;2021-06-15-2021-06-21;359.00;597.00;60.13;242.00;41.00;14.49;280.00;3.00;1.06;257.00;26.00;9.19
31;2021-06-16-2021-06-22;321.00;560.00;57.32;211.00;43.00;16.93;252.00;2.00;0.79;228.00;27.00;10.59
31;2021-06-17-2021-06-23;296.00;533.00;55.53;190.00;41.00;17.75;231.00;0.00;0.00;202.00;31.00;13.30
31;2021-06-18-2021-06-24;304.00;532.00;57.14;207.00;33.00;13.75;237.00;3.00;1.25;205.00;38.00;15.64
31;2021-06-19-2021-06-25;278.00;503.00;55.27;190.00;32.00;14.41;218.00;4.00;1.80;195.00;34.00;14.85
31;2021-06-20-2021-06-26;277.00;485.00;57.11;186.00;33.00;15.07;215.00;4.00;1.83;195.00;31.00;13.72
31;2021-06-21-2021-06-27;279.00;483.00;57.76;191.00;33.00;14.73;220.00;4.00;1.79;197.00;33.00;14.35
31;2021-06-22-2021-06-28;273.00;474.00;57.59;194.00;33.00;14.54;223.00;4.00;1.76;199.00;33.00;14.22
31;2021-06-23-2021-06-29;291.00;487.00;59.75;208.00;28.00;11.86;230.00;6.00;2.54;205.00;37.00;15.29
31;2021-06-24-2021-06-30;330.00;544.00;60.66;236.00;30.00;11.28;260.00;6.00;2.26;221.00;50.00;18.45
31;2021-06-25-2021-07-01;326.00;566.00;57.60;230.00;37.00;13.86;264.00;3.00;1.12;216.00;55.00;20.30
31;2021-06-26-2021-07-02;356.00;614.00;57.98;260.00;37.00;12.46;295.00;2.00;0.67;232.00;64.00;21.62
31;2021-06-27-2021-07-03;366.00;647.00;56.57;276.00;39.00;12.38;312.00;3.00;0.95;240.00;77.00;24.29
31;2021-06-28-2021-07-04;385.00;668.00;57.63;285.00;40.00;12.31;322.00;3.00;0.92;245.00;83.00;25.30
31;2021-06-29-2021-07-05;422.00;733.00;57.57;316.00;40.00;11.24;339.00;17.00;4.78;263.00;104.00;28.34
31;2021-06-30-2021-07-06;461.00;815.00;56.56;360.00;42.00;10.45;386.00;16.00;3.98;282.00;131.00;31.72
31;2021-07-01-2021-07-07;502.00;907.00;55.35;401.00;52.00;11.48;436.00;17.00;3.75;304.00;160.00;34.48
31;2021-07-02-2021-07-08;556.00;1028.00;54.09;454.00;48.00;9.56;485.00;17.00;3.39;323.00;190.00;37.04
31;2021-07-03-2021-07-09;612.00;1148.00;53.31;500.00;45.00;8.26;528.00;17.00;3.12;329.00;228.00;40.93
31;2021-07-04-2021-07-10;657.00;1243.00;52.86;521.00;50.00;8.76;555.00;16.00;2.80;343.00;237.00;40.86
31;2021-07-05-2021-07-11;680.00;1273.00;53.42;548.00;49.00;8.21;581.00;16.00;2.68;344.00;262.00;43.23
31;2021-07-06-2021-07-12;773.00;1452.00;53.24;648.00;44.00;6.36;682.00;10.00;1.45;341.00;353.00;50.86
31;2021-07-07-2021-07-13;898.00;1674.00;53.64;753.00;55.00;6.81;793.00;16.00;1.98;348.00;461.00;56.98
31;2021-07-08-2021-07-14;874.00;1605.00;54.45;743.00;42.00;5.35;771.00;15.00;1.91;305.00;481.00;61.20
31;2021-07-09-2021-07-15;1146.00;2077.00;55.18;962.00;48.00;4.75;992.00;19.00;1.88;308.00;704.00;69.57
31;2021-07-10-2021-07-16;1348.00;2492.00;54.09;1161.00;52.00;4.29;1173.00;41.00;3.38;298.00;916.00;75.45
31;2021-07-11-2021-07-17;1504.00;2848.00;52.81;1328.00;47.00;3.42;1320.00;56.00;4.07;291.00;1085.00;78.85
31;2021-07-12-2021-07-18;1615.00;3022.00;53.44;1433.00;47.00;3.18;1425.00;56.00;3.78;287.00;1194.00;80.62
31;2021-07-13-2021-07-19;2053.00;3849.00;53.34;1860.00;49.00;2.57;1809.00;101.00;5.29;295.00;1615.00;84.55
31;2021-07-14-2021-07-20;2534.00;4707.00;53.83;2322.00;39.00;1.65;2177.00;184.00;7.79;300.00;2062.00;87.30
31;2021-07-15-2021-07-21;3205.00;5957.00;53.80;2945.00;41.00;1.37;2719.00;267.00;8.94;328.00;2660.00;89.02
31;2021-07-16-2021-07-22;3517.00;6404.00;54.92;3262.00;33.00;1.00;3024.00;270.00;8.20;317.00;2981.00;90.39
31;2021-07-17-2021-07-23;3852.00;7026.00;54.82;3580.00;29.00;0.80;3354.00;254.00;7.04;326.00;3287.00;90.98
31;2021-07-18-2021-07-24;3955.00;7300.00;54.18;3685.00;27.00;0.73;3468.00;243.00;6.55;325.00;3392.00;91.26
